[2024-03-13 09:40:25,999][12256] Saving configuration to /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/config.json...
[2024-03-13 10:18:33,277][12256] Avg episode reward: [(0, '0.003')]
[2024-03-13 10:18:37,999][12483] Updated weights for policy 0, policy_version 1420 (0.0009)
[2024-03-13 10:18:38,276][12256] Fps is (10 sec: 104857.7, 60 sec: 83012.3, 300 sec: 82197.7). Total num frames: 186122240. Throughput: 0: 80897.9. Samples: 187129200. Policy #0 lag: (min: 0.0, avg: 13.2, max: 31.0)
[2024-03-13 10:18:38,276][12256] Avg episode reward: [(0, '0.057')]
[2024-03-13 10:18:43,276][12256] Fps is (10 sec: 78643.2, 60 sec: 80827.7, 300 sec: 81753.4). Total num frames: 186253312. Throughput: 0: 80253.3. Samples: 187625000. Policy #0 lag: (min: 0.0, avg: 12.1, max: 32.0)
[2024-03-13 10:18:43,276][12256] Avg episode reward: [(0, '0.028')]
[2024-03-13 10:18:48,276][12256] Fps is (10 sec: 65535.9, 60 sec: 80827.8, 300 sec: 82642.0). Total num frames: 186777600. Throughput: 0: 79700.0. Samples: 188100100. Policy #0 lag: (min: 0.0, avg: 9.3, max: 29.0)
[2024-03-13 10:18:48,276][12256] Avg episode reward: [(0, '0.082')]
[2024-03-13 10:18:48,277][12462] Saving new best policy, reward=0.082!
[2024-03-13 10:18:53,276][12256] Fps is (10 sec: 91750.4, 60 sec: 80827.8, 300 sec: 82642.0). Total num frames: 187170816. Throughput: 0: 79671.2. Samples: 188329700. Policy #0 lag: (min: 0.0, avg: 7.8, max: 19.0)
[2024-03-13 10:18:53,276][12256] Avg episode reward: [(0, '0.037')]
[2024-03-13 10:18:56,446][12483] Updated weights for policy 0, policy_version 1430 (0.0009)
[2024-03-13 10:18:58,276][12256] Fps is (10 sec: 78643.1, 60 sec: 80827.7, 300 sec: 82197.7). Total num frames: 187564032. Throughput: 0: 79808.8. Samples: 188805700. Policy #0 lag: (min: 0.0, avg: 11.0, max: 29.0)
[2024-03-13 10:18:58,276][12256] Avg episode reward: [(0, '0.030')]
[2024-03-13 10:19:03,276][12256] Fps is (10 sec: 65536.0, 60 sec: 76458.7, 300 sec: 82197.7). Total num frames: 187826176. Throughput: 0: 79733.3. Samples: 189279700. Policy #0 lag: (min: 0.0, avg: 10.0, max: 28.0)
[2024-03-13 10:19:03,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:19:08,276][12256] Fps is (10 sec: 65536.1, 60 sec: 76458.7, 300 sec: 81753.4). Total num frames: 188219392. Throughput: 0: 79542.4. Samples: 189516300. Policy #0 lag: (min: 0.0, avg: 11.7, max: 28.0)
[2024-03-13 10:19:08,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:19:12,661][12483] Updated weights for policy 0, policy_version 1440 (0.0013)
[2024-03-13 10:19:13,276][12256] Fps is (10 sec: 104857.3, 60 sec: 83012.2, 300 sec: 82197.7). Total num frames: 188874752. Throughput: 0: 79571.0. Samples: 190004400. Policy #0 lag: (min: 0.0, avg: 10.7, max: 29.0)
[2024-03-13 10:19:13,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:19:18,276][12256] Fps is (10 sec: 104858.1, 60 sec: 80827.8, 300 sec: 82197.7). Total num frames: 189267968. Throughput: 0: 80102.3. Samples: 190494900. Policy #0 lag: (min: 0.0, avg: 10.9, max: 24.0)
[2024-03-13 10:19:18,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:19:23,276][12256] Fps is (10 sec: 78643.4, 60 sec: 85196.9, 300 sec: 82642.0). Total num frames: 189661184. Throughput: 0: 79977.7. Samples: 190728200. Policy #0 lag: (min: 0.0, avg: 9.9, max: 29.0)
[2024-03-13 10:19:23,276][12256] Avg episode reward: [(0, '0.001')]
[2024-03-13 10:19:28,276][12256] Fps is (10 sec: 52428.5, 60 sec: 78643.2, 300 sec: 81309.1). Total num frames: 189792256. Throughput: 0: 79688.9. Samples: 191211000. Policy #0 lag: (min: 0.0, avg: 8.5, max: 19.0)
[2024-03-13 10:19:28,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:19:30,161][12483] Updated weights for policy 0, policy_version 1450 (0.0009)
[2024-03-13 10:19:33,276][12256] Fps is (10 sec: 65535.9, 60 sec: 80827.7, 300 sec: 81309.1). Total num frames: 190316544. Throughput: 0: 80233.3. Samples: 191710600. Policy #0 lag: (min: 0.0, avg: 11.1, max: 29.0)
[2024-03-13 10:19:33,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:19:38,276][12256] Fps is (10 sec: 78643.3, 60 sec: 74274.1, 300 sec: 80420.5). Total num frames: 190578688. Throughput: 0: 80711.2. Samples: 191961700. Policy #0 lag: (min: 0.0, avg: 9.6, max: 28.0)
[2024-03-13 10:19:38,276][12256] Avg episode reward: [(0, '0.027')]
[2024-03-13 10:19:43,122][12483] Updated weights for policy 0, policy_version 1460 (0.0009)
[2024-03-13 10:19:43,276][12256] Fps is (10 sec: 104857.8, 60 sec: 85196.8, 300 sec: 81753.4). Total num frames: 191365120. Throughput: 0: 81000.0. Samples: 192450700. Policy #0 lag: (min: 0.0, avg: 11.9, max: 29.0)
[2024-03-13 10:19:43,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:19:48,276][12256] Fps is (10 sec: 117963.7, 60 sec: 83012.2, 300 sec: 82197.7). Total num frames: 191758336. Throughput: 0: 81517.6. Samples: 192948000. Policy #0 lag: (min: 0.0, avg: 11.7, max: 24.0)
[2024-03-13 10:19:48,277][12256] Avg episode reward: [(0, '0.010')]
[2024-03-13 10:19:53,276][12256] Fps is (10 sec: 78643.6, 60 sec: 83012.3, 300 sec: 82197.7). Total num frames: 192151552. Throughput: 0: 81957.9. Samples: 193204400. Policy #0 lag: (min: 0.0, avg: 11.2, max: 25.0)
[2024-03-13 10:19:53,276][12256] Avg episode reward: [(0, '0.045')]
[2024-03-13 10:19:58,276][12256] Fps is (10 sec: 65536.0, 60 sec: 80827.6, 300 sec: 81309.0). Total num frames: 192413696. Throughput: 0: 82342.1. Samples: 193709800. Policy #0 lag: (min: 0.0, avg: 9.7, max: 21.0)
[2024-03-13 10:19:58,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:20:00,693][12483] Updated weights for policy 0, policy_version 1470 (0.0009)
[2024-03-13 10:20:03,276][12256] Fps is (10 sec: 78642.7, 60 sec: 85196.8, 300 sec: 81309.1). Total num frames: 192937984. Throughput: 0: 83042.1. Samples: 194231800. Policy #0 lag: (min: 0.0, avg: 12.4, max: 29.0)
[2024-03-13 10:20:03,276][12256] Avg episode reward: [(0, '0.044')]
[2024-03-13 10:20:08,276][12256] Fps is (10 sec: 91751.4, 60 sec: 85196.8, 300 sec: 81309.1). Total num frames: 193331200. Throughput: 0: 83548.9. Samples: 194487900. Policy #0 lag: (min: 0.0, avg: 9.2, max: 24.0)
[2024-03-13 10:20:08,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:20:13,276][12256] Fps is (10 sec: 78643.2, 60 sec: 80827.8, 300 sec: 81753.4). Total num frames: 193724416. Throughput: 0: 84071.1. Samples: 194994200. Policy #0 lag: (min: 0.0, avg: 7.7, max: 19.0)
[2024-03-13 10:20:13,276][12256] Avg episode reward: [(0, '0.080')]
[2024-03-13 10:20:16,202][12483] Updated weights for policy 0, policy_version 1480 (0.0008)
[2024-03-13 10:20:18,276][12256] Fps is (10 sec: 91749.6, 60 sec: 83012.1, 300 sec: 82642.0). Total num frames: 194248704. Throughput: 0: 84259.9. Samples: 195502300. Policy #0 lag: (min: 0.0, avg: 9.1, max: 25.0)
[2024-03-13 10:20:18,276][12256] Avg episode reward: [(0, '0.001')]
[2024-03-13 10:20:23,276][12256] Fps is (10 sec: 91750.3, 60 sec: 83012.2, 300 sec: 82197.7). Total num frames: 194641920. Throughput: 0: 84162.1. Samples: 195749000. Policy #0 lag: (min: 0.0, avg: 10.7, max: 23.0)
[2024-03-13 10:20:23,276][12256] Avg episode reward: [(0, '0.022')]
[2024-03-13 10:20:23,288][12462] Saving /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000001485_194641920.pth...
[2024-03-13 10:20:23,365][12462] Removing /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000001333_174718976.pth
[2024-03-13 10:20:28,276][12256] Fps is (10 sec: 65536.8, 60 sec: 85196.9, 300 sec: 81753.4). Total num frames: 194904064. Throughput: 0: 84264.6. Samples: 196242600. Policy #0 lag: (min: 0.0, avg: 10.0, max: 23.0)
[2024-03-13 10:20:28,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:20:32,456][12483] Updated weights for policy 0, policy_version 1490 (0.0008)
[2024-03-13 10:20:33,276][12256] Fps is (10 sec: 65536.3, 60 sec: 83012.3, 300 sec: 80864.8). Total num frames: 195297280. Throughput: 0: 84684.6. Samples: 196758800. Policy #0 lag: (min: 0.0, avg: 10.2, max: 23.0)
[2024-03-13 10:20:33,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:20:38,276][12256] Fps is (10 sec: 91750.1, 60 sec: 87381.3, 300 sec: 81753.4). Total num frames: 195821568. Throughput: 0: 84491.1. Samples: 197006500. Policy #0 lag: (min: 0.0, avg: 8.2, max: 24.0)
[2024-03-13 10:20:38,276][12256] Avg episode reward: [(0, '0.072')]
[2024-03-13 10:20:43,276][12256] Fps is (10 sec: 104856.8, 60 sec: 83012.2, 300 sec: 82642.0). Total num frames: 196345856. Throughput: 0: 84471.2. Samples: 197511000. Policy #0 lag: (min: 0.0, avg: 10.2, max: 30.0)
[2024-03-13 10:20:43,276][12256] Avg episode reward: [(0, '0.057')]
[2024-03-13 10:20:46,357][12483] Updated weights for policy 0, policy_version 1500 (0.0009)
[2024-03-13 10:20:48,276][12256] Fps is (10 sec: 91750.3, 60 sec: 83012.4, 300 sec: 82642.0). Total num frames: 196739072. Throughput: 0: 83331.2. Samples: 197981700. Policy #0 lag: (min: 0.0, avg: 10.0, max: 24.0)
[2024-03-13 10:20:48,276][12256] Avg episode reward: [(0, '0.054')]
[2024-03-13 10:20:53,276][12256] Fps is (10 sec: 52429.1, 60 sec: 78643.1, 300 sec: 82197.7). Total num frames: 196870144. Throughput: 0: 82882.2. Samples: 198217600. Policy #0 lag: (min: 0.0, avg: 10.4, max: 25.0)
[2024-03-13 10:20:53,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:20:58,276][12256] Fps is (10 sec: 65536.1, 60 sec: 83012.4, 300 sec: 82197.7). Total num frames: 197394432. Throughput: 0: 82706.7. Samples: 198716000. Policy #0 lag: (min: 0.0, avg: 7.9, max: 18.0)
[2024-03-13 10:20:58,276][12256] Avg episode reward: [(0, '0.021')]
[2024-03-13 10:21:03,276][12256] Fps is (10 sec: 91750.2, 60 sec: 80827.7, 300 sec: 81753.4). Total num frames: 197787648. Throughput: 0: 82291.2. Samples: 199205400. Policy #0 lag: (min: 0.0, avg: 7.3, max: 22.0)
[2024-03-13 10:21:03,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:21:03,336][12483] Updated weights for policy 0, policy_version 1510 (0.0009)
[2024-03-13 10:21:08,276][12256] Fps is (10 sec: 78643.3, 60 sec: 80827.7, 300 sec: 82197.7). Total num frames: 198180864. Throughput: 0: 81873.4. Samples: 199433300. Policy #0 lag: (min: 0.0, avg: 12.9, max: 29.0)
[2024-03-13 10:21:08,276][12256] Avg episode reward: [(0, '0.034')]
[2024-03-13 10:21:13,276][12256] Fps is (10 sec: 78643.0, 60 sec: 80827.7, 300 sec: 82197.7). Total num frames: 198574080. Throughput: 0: 81628.7. Samples: 199915900. Policy #0 lag: (min: 0.0, avg: 10.9, max: 26.0)
[2024-03-13 10:21:13,277][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:21:18,276][12256] Fps is (10 sec: 78643.3, 60 sec: 78643.3, 300 sec: 82197.7). Total num frames: 198967296. Throughput: 0: 80766.7. Samples: 200393300. Policy #0 lag: (min: 0.0, avg: 9.4, max: 28.0)
[2024-03-13 10:21:18,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:21:19,693][12483] Updated weights for policy 0, policy_version 1520 (0.0009)
[2024-03-13 10:21:23,276][12256] Fps is (10 sec: 91750.8, 60 sec: 80827.8, 300 sec: 83086.3). Total num frames: 199491584. Throughput: 0: 80548.9. Samples: 200631200. Policy #0 lag: (min: 0.0, avg: 11.6, max: 29.0)
[2024-03-13 10:21:23,276][12256] Avg episode reward: [(0, '0.063')]
[2024-03-13 10:21:28,276][12256] Fps is (10 sec: 91751.2, 60 sec: 83012.4, 300 sec: 82197.7). Total num frames: 199884800. Throughput: 0: 80109.2. Samples: 201115900. Policy #0 lag: (min: 0.0, avg: 12.5, max: 28.0)
[2024-03-13 10:21:28,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:21:33,276][12256] Fps is (10 sec: 52428.8, 60 sec: 78643.2, 300 sec: 81309.1). Total num frames: 200015872. Throughput: 0: 79784.4. Samples: 201572000. Policy #0 lag: (min: 0.0, avg: 9.6, max: 19.0)
[2024-03-13 10:21:33,276][12256] Avg episode reward: [(0, '0.035')]
[2024-03-13 10:21:38,188][12483] Updated weights for policy 0, policy_version 1530 (0.0013)
[2024-03-13 10:21:38,276][12256] Fps is (10 sec: 65535.2, 60 sec: 78643.2, 300 sec: 80864.8). Total num frames: 200540160. Throughput: 0: 79635.6. Samples: 201801200. Policy #0 lag: (min: 0.0, avg: 8.7, max: 26.0)
[2024-03-13 10:21:38,277][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:21:43,276][12256] Fps is (10 sec: 104857.4, 60 sec: 78643.2, 300 sec: 82197.7). Total num frames: 201064448. Throughput: 0: 79284.4. Samples: 202283800. Policy #0 lag: (min: 0.0, avg: 9.2, max: 18.0)
[2024-03-13 10:21:43,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:21:48,276][12256] Fps is (10 sec: 91750.5, 60 sec: 78643.2, 300 sec: 83086.3). Total num frames: 201457664. Throughput: 0: 79533.4. Samples: 202784400. Policy #0 lag: (min: 0.0, avg: 10.9, max: 31.0)
[2024-03-13 10:21:48,277][12256] Avg episode reward: [(0, '0.044')]
[2024-03-13 10:21:53,015][12483] Updated weights for policy 0, policy_version 1540 (0.0013)
[2024-03-13 10:21:53,276][12256] Fps is (10 sec: 78643.4, 60 sec: 83012.3, 300 sec: 81309.1). Total num frames: 201850880. Throughput: 0: 80042.2. Samples: 203035200. Policy #0 lag: (min: 0.0, avg: 11.8, max: 29.0)
[2024-03-13 10:21:53,276][12256] Avg episode reward: [(0, '0.068')]
[2024-03-13 10:21:58,276][12256] Fps is (10 sec: 65536.0, 60 sec: 78643.2, 300 sec: 81309.1). Total num frames: 202113024. Throughput: 0: 79726.8. Samples: 203503600. Policy #0 lag: (min: 0.0, avg: 11.3, max: 28.0)
[2024-03-13 10:21:58,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:22:03,276][12256] Fps is (10 sec: 78643.2, 60 sec: 80827.8, 300 sec: 80864.8). Total num frames: 202637312. Throughput: 0: 79991.0. Samples: 203992900. Policy #0 lag: (min: 0.0, avg: 9.2, max: 18.0)
[2024-03-13 10:22:03,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:22:07,404][12483] Updated weights for policy 0, policy_version 1550 (0.0009)
[2024-03-13 10:22:08,276][12256] Fps is (10 sec: 117964.4, 60 sec: 85196.7, 300 sec: 82197.7). Total num frames: 203292672. Throughput: 0: 80355.5. Samples: 204247200. Policy #0 lag: (min: 0.0, avg: 12.6, max: 30.0)
[2024-03-13 10:22:08,276][12256] Avg episode reward: [(0, '0.023')]
[2024-03-13 10:22:13,276][12256] Fps is (10 sec: 91750.6, 60 sec: 83012.3, 300 sec: 81753.4). Total num frames: 203554816. Throughput: 0: 80888.7. Samples: 204755900. Policy #0 lag: (min: 0.0, avg: 12.8, max: 29.0)
[2024-03-13 10:22:13,276][12256] Avg episode reward: [(0, '0.051')]
[2024-03-13 10:22:18,276][12256] Fps is (10 sec: 39321.5, 60 sec: 78643.1, 300 sec: 80864.8). Total num frames: 203685888. Throughput: 0: 82406.6. Samples: 205280300. Policy #0 lag: (min: 0.0, avg: 12.8, max: 29.0)
[2024-03-13 10:22:18,277][12256] Avg episode reward: [(0, '0.029')]
[2024-03-13 10:22:23,276][12256] Fps is (10 sec: 65535.6, 60 sec: 78643.1, 300 sec: 81309.1). Total num frames: 204210176. Throughput: 0: 83015.5. Samples: 205536900. Policy #0 lag: (min: 0.0, avg: 7.8, max: 19.0)
[2024-03-13 10:22:23,277][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:22:23,287][12462] Saving /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000001558_204210176.pth...
[2024-03-13 10:22:23,363][12462] Removing /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000001408_184549376.pth
[2024-03-13 10:22:25,638][12483] Updated weights for policy 0, policy_version 1560 (0.0009)
[2024-03-13 10:22:28,276][12256] Fps is (10 sec: 104857.3, 60 sec: 80827.5, 300 sec: 81309.1). Total num frames: 204734464. Throughput: 0: 82906.6. Samples: 206014600. Policy #0 lag: (min: 0.0, avg: 11.0, max: 30.0)
[2024-03-13 10:22:28,277][12256] Avg episode reward: [(0, '0.015')]
[2024-03-13 10:22:33,276][12256] Fps is (10 sec: 104858.3, 60 sec: 87381.4, 300 sec: 81753.4). Total num frames: 205258752. Throughput: 0: 82980.0. Samples: 206518500. Policy #0 lag: (min: 0.0, avg: 10.7, max: 22.0)
[2024-03-13 10:22:33,276][12256] Avg episode reward: [(0, '0.046')]
[2024-03-13 10:22:38,276][12256] Fps is (10 sec: 91750.7, 60 sec: 85196.7, 300 sec: 82197.7). Total num frames: 205651968. Throughput: 0: 83279.9. Samples: 206782800. Policy #0 lag: (min: 0.0, avg: 10.1, max: 22.0)
[2024-03-13 10:22:38,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:22:38,449][12483] Updated weights for policy 0, policy_version 1570 (0.0009)
[2024-03-13 10:22:43,276][12256] Fps is (10 sec: 78642.9, 60 sec: 83012.3, 300 sec: 81753.4). Total num frames: 206045184. Throughput: 0: 83779.9. Samples: 207273700. Policy #0 lag: (min: 0.0, avg: 12.5, max: 25.0)
[2024-03-13 10:22:43,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:22:48,276][12256] Fps is (10 sec: 65536.2, 60 sec: 80827.7, 300 sec: 81309.1). Total num frames: 206307328. Throughput: 0: 84777.8. Samples: 207807900. Policy #0 lag: (min: 0.0, avg: 9.7, max: 25.0)
[2024-03-13 10:22:48,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:22:53,276][12256] Fps is (10 sec: 78643.6, 60 sec: 83012.3, 300 sec: 81753.4). Total num frames: 206831616. Throughput: 0: 84866.7. Samples: 208066200. Policy #0 lag: (min: 0.0, avg: 9.7, max: 24.0)
[2024-03-13 10:22:53,276][12256] Avg episode reward: [(0, '0.080')]
[2024-03-13 10:22:57,209][12483] Updated weights for policy 0, policy_version 1580 (0.0009)
[2024-03-13 10:22:58,276][12256] Fps is (10 sec: 91750.4, 60 sec: 85196.8, 300 sec: 81309.1). Total num frames: 207224832. Throughput: 0: 84808.9. Samples: 208572300. Policy #0 lag: (min: 0.0, avg: 7.8, max: 22.0)
[2024-03-13 10:22:58,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:23:03,276][12256] Fps is (10 sec: 91750.3, 60 sec: 85196.8, 300 sec: 81753.4). Total num frames: 207749120. Throughput: 0: 83824.5. Samples: 209052400. Policy #0 lag: (min: 0.0, avg: 10.9, max: 27.0)
[2024-03-13 10:23:03,276][12256] Avg episode reward: [(0, '0.064')]
[2024-03-13 10:23:08,276][12256] Fps is (10 sec: 104857.6, 60 sec: 83012.3, 300 sec: 82642.0). Total num frames: 208273408. Throughput: 0: 83620.1. Samples: 209299800. Policy #0 lag: (min: 0.0, avg: 12.0, max: 26.0)
[2024-03-13 10:23:08,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:23:12,678][12483] Updated weights for policy 0, policy_version 1590 (0.0014)
[2024-03-13 10:23:13,276][12256] Fps is (10 sec: 65535.8, 60 sec: 80827.7, 300 sec: 81309.1). Total num frames: 208404480. Throughput: 0: 83557.9. Samples: 209774700. Policy #0 lag: (min: 0.0, avg: 9.8, max: 21.0)
[2024-03-13 10:23:13,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:23:18,276][12256] Fps is (10 sec: 52428.7, 60 sec: 85196.8, 300 sec: 82197.7). Total num frames: 208797696. Throughput: 0: 83668.8. Samples: 210283600. Policy #0 lag: (min: 0.0, avg: 9.2, max: 20.0)
[2024-03-13 10:23:18,280][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:23:23,276][12256] Fps is (10 sec: 78643.4, 60 sec: 83012.3, 300 sec: 81753.4). Total num frames: 209190912. Throughput: 0: 83384.5. Samples: 210535100. Policy #0 lag: (min: 0.0, avg: 10.0, max: 23.0)
[2024-03-13 10:23:23,276][12256] Avg episode reward: [(0, '0.021')]
[2024-03-13 10:23:26,119][12483] Updated weights for policy 0, policy_version 1600 (0.0009)
[2024-03-13 10:23:28,276][12256] Fps is (10 sec: 104857.6, 60 sec: 85196.9, 300 sec: 82642.0). Total num frames: 209846272. Throughput: 0: 82991.1. Samples: 211008300. Policy #0 lag: (min: 0.0, avg: 11.6, max: 25.0)
[2024-03-13 10:23:28,276][12256] Avg episode reward: [(0, '0.027')]
[2024-03-13 10:23:33,276][12256] Fps is (10 sec: 91749.9, 60 sec: 80827.6, 300 sec: 81309.0). Total num frames: 210108416. Throughput: 0: 81508.8. Samples: 211475800. Policy #0 lag: (min: 0.0, avg: 10.1, max: 21.0)
[2024-03-13 10:23:33,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:23:38,276][12256] Fps is (10 sec: 65536.2, 60 sec: 80827.8, 300 sec: 82197.7). Total num frames: 210501632. Throughput: 0: 81157.7. Samples: 211718300. Policy #0 lag: (min: 0.0, avg: 7.7, max: 20.0)
[2024-03-13 10:23:38,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:23:43,276][12256] Fps is (10 sec: 78643.8, 60 sec: 80827.8, 300 sec: 81753.4). Total num frames: 210894848. Throughput: 0: 81268.9. Samples: 212229400. Policy #0 lag: (min: 0.0, avg: 9.2, max: 22.0)
[2024-03-13 10:23:43,276][12256] Avg episode reward: [(0, '0.000')]
[2024-03-13 10:23:43,828][12483] Updated weights for policy 0, policy_version 1610 (0.0009)
[2024-03-13 10:23:48,276][12256] Fps is (10 sec: 78643.7, 60 sec: 83012.4, 300 sec: 81753.4). Total num frames: 211288064. Throughput: 0: 81333.4. Samples: 212712400. Policy #0 lag: (min: 0.0, avg: 10.5, max: 28.0)
[2024-03-13 10:23:48,276][12256] Avg episode reward: [(0, '0.002')]
[2024-03-13 10:23:53,276][12256] Fps is (10 sec: 78643.0, 60 sec: 80827.7, 300 sec: 81753.4). Total num frames: 211681280. Throughput: 0: 80746.7. Samples: 212933400. Policy #0 lag: (min: 0.0, avg: 10.9, max: 27.0)
